2025-03-09 16:54:04,631 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Robotiq_2F-140.STEP-1
2025-03-09 16:54:04,632 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Robotiq_2F-140.STEP-1
2025-03-09 16:54:04,632 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link4.STEP-1
2025-03-09 16:54:04,632 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link4.STEP-1
2025-03-09 16:54:04,632 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link4.STEP-1
2025-03-09 16:54:04,632 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link6.STEP-3
2025-03-09 16:54:04,633 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link6.STEP-3
2025-03-09 16:54:04,633 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link6.STEP-3
2025-03-09 16:54:04,633 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LinkTool-2
2025-03-09 16:54:04,633 INFO  ExportHelperExtension.cs: 1136 - Found 33 in LinkTool-2
2025-03-09 16:54:04,633 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LinkTool-2
2025-03-09 16:54:04,633 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LinkTool-1
2025-03-09 16:54:04,634 INFO  ExportHelperExtension.cs: 1136 - Found 33 in LinkTool-1
2025-03-09 16:54:04,634 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LinkTool-1
2025-03-09 16:54:04,694 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-03-09 16:57:53,014 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-03-09 16:57:53,020 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
